Financ,Procedim,Descrição,Fisico,Medio/Unit,Orçamentario,% Incremento,Valor Increm,Total Orçado,Apuração,Competência,Num_CNES,Nome_estabelecimento
MAC,040101005,EXCISAO DE LESAO E/OU SUTURA DE FERIMENTO DA PELE ANEXOS,350,"23,16","8.106,00","0,00","0,00","8.106,00",Sub-Grupo,202506,0050571,UPA MARAMBAIA
MAC,040101010,INCISAO E DRENAGEM DE ABSCESSO,30,"11,84","355,20","0,00","0,00","355,20",Sub-Grupo,202506,0050571,UPA MARAMBAIA
MAC,040101011,RETIRADA DE CORPO ESTRANHO SUBCUTANEO,20,"11,84","236,80","0,00","0,00","236,80",Sub-Grupo,202506,0050571,UPA MARAMBAIA
MAC,040402005,DRENAGEM DE ABSCESSO DA BOCA E ANEXOS,20,"14,07","281,40","0,00","0,00","281,40",Proced.,202506,0050571,UPA MARAMBAIA
MAC,040402009,EXCISAO E SUTURA DE LESAO NA BOCA,30,"28,00","840,00","0,00","0,00","840,00",Proced.,202506,0050571,UPA MARAMBAIA
MAC,040402057,REDUCAO DE FRATURA ALVEOLO-DENTARIA SEM OSTEOSSiNTESE,20,"21,01","420,20","0,00","0,00","420,20",Proced.,202506,0050571,UPA MARAMBAIA
MAC,040402061,REDUCAO DE LUXACAO TEMPORO-MANDIBULAR,10,"33,01","330,10","0,00","0,00","330,10",Proced.,202506,0050571,UPA MARAMBAIA
MAC,040402067,RECONSTRUCAO PARCIAL DO LABIO TRAUMATIZADO,11,"19,18","210,98","0,00","0,00","210,98",Proced.,202506,0050571,UPA MARAMBAIA
MAC,040704019,PARACENTESE ABDOMINAL,30,"12,27","368,10","0,00","0,00","368,10",Proced.,202506,0050571,UPA MARAMBAIA
MAC,041205017,TORACOCENTESE/DRENAGEM DE PLEURA,30,"54,97","1.649,10","0,00","0,00","1.649,10",Proced.,202506,0050571,UPA MARAMBAIA
MAC,041401036,EXERESE DE CISTO ODONTOGENICO E NAO-ODONTOGENICO,30,"35,53","1.065,90","0,00","0,00","1.065,90",Proced.,202506,0050571,UPA MARAMBAIA
MAC,041402007,CURETAGEM PERIAPICAL,30,"21,92","657,60","0,00","0,00","657,60",Proced.,202506,0050571,UPA MARAMBAIA
MAC,041402014,EXODONTIA MULTIPLA COM ALVEOLOPLASTIA POR SEXTANTE,30,"12,98","389,40","0,00","0,00","389,40",Proced.,202506,0050571,UPA MARAMBAIA
MAC,041402021,ODONTOSECCAO / RADILECTOMIA / TUNELIZACAO,15,"19,18","287,70","0,00","0,00","287,70",Proced.,202506,0050571,UPA MARAMBAIA
MAC,041402024,REIMPLANTE E TRANSPLANTE DENTAL (POR ELEMENTO),25,"19,18","479,50","0,00","0,00","479,50",Proced.,202506,0050571,UPA MARAMBAIA
MAC,041701005,ANESTESIA REGIONAL,50,"22,27","1.113,50","0,00","0,00","1.113,50",Proced.,202506,0050571,UPA MARAMBAIA
MAC,020201022,DOSAGEM DE CALCIO IONIZAVEL,420,"3,51","1.474,20","0,00","0,00","1.474,20",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020201032,DOSAGEM DE CREATINOFOSFOQUINASE (CPK),52,"3,68","191,36","0,00","0,00","191,36",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020201060,DOSAGEM DE POTASSIO,412,"1,85","762,20","0,00","0,00","762,20",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020201063,DOSAGEM DE SODIO,412,"1,85","762,20","0,00","0,00","762,20",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020201073,GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFIC,412,"15,65","6.447,80","0,00","0,00","6.447,80",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020203120,DOSAGEM DE TROPONINA,10,"9,00","90,00","0,00","0,00","90,00",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401005,RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,2,"8,38","16,76","0,00","0,00","16,76",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401006,RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),1,"6,88","6,88","0,00","0,00","6,88",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401007,RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLiQUA / BRETTON +,1,"9,15","9,15","0,00","0,00","9,15",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401008,RADIOGRAFIA DE CRANIO (PA + LATERAL),100,"7,52","752,00","0,00","0,00","752,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401011,RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),2,"7,20","14,40","0,00","0,00","14,40",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401012,RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),5,"8,38","41,90","0,00","0,00","41,90",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401013,RADIOGRAFIA DE REGIAO ORBITARIA (LOCALIZACAO DE CORPO EST,1,"7,98","7,98","0,00","0,00","7,98",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020401014,RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),30,"7,32","219,60","0,00","0,00","219,60",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020402003,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQ,30,"8,33","249,90","0,00","0,00","249,90",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020402004,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXA,10,"8,19","81,90","0,00","0,00","81,90",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020402005,RADIOGRAFIA DE COLUNA CERVICAL FUNCIONAL / DINAMICA,1,"10,29","10,29","0,00","0,00","10,29",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020402006,RADIOGRAFIA DE COLUNA LOMBO-SACRA,30,"10,96","328,80","0,00","0,00","328,80",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020402007,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),1,"14,90","14,90","0,00","0,00","14,90",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),2,"9,16","18,32","0,00","0,00","18,32",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020402010,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,2,"9,73","19,46","0,00","0,00","19,46",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020403007,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),5,"8,37","41,85","0,00","0,00","41,85",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020403013,RADIOGRAFIA DE TORAX (PA + INSPIRACAO + EXPIRACAO + LATER,300,"14,32","4.296,00","0,00","0,00","4.296,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020403014,RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),20,"12,02","240,40","0,00","0,00","240,40",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020403015,RADIOGRAFIA DE TORAX (PA E PERFIL),20,"9,50","190,00","0,00","0,00","190,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404001,RADIOGRAFIA DE ANTEBRACO,20,"6,42","128,40","0,00","0,00","128,40",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404005,RADIOGRAFIA DE BRACO,15,"7,77","116,55","0,00","0,00","116,55",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404006,RADIOGRAFIA DE CLAVICULA,5,"7,40","37,00","0,00","0,00","37,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404007,RADIOGRAFIA DE COTOVELO,10,"5,90","59,00","0,00","0,00","59,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404008,RADIOGRAFIA DE DEDOS DA MAO,10,"5,62","56,20","0,00","0,00","56,20",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404009,RADIOGRAFIA DE MAO,30,"6,30","189,00","0,00","0,00","189,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404010,RADIOGRAFIA DE MAO E PUNHO (P/ DETERMINACAO DE IDADE OSSE,1,"6,00","6,00","0,00","0,00","6,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404011,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),10,"7,98","79,80","0,00","0,00","79,80",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020404012,RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),25,"6,91","172,75","0,00","0,00","172,75",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020405011,RADIOGRAFIA DE ABDOMEN (AP + LATERAL / LOCALIZADA),3,"10,73","32,19","0,00","0,00","32,19",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020405012,RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),25,"15,30","382,50","0,00","0,00","382,50",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020405013,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),25,"7,17","179,25","0,00","0,00","179,25",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406006,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,6,"7,77","46,62","0,00","0,00","46,62",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406007,RADIOGRAFIA DE ARTICULACAO SACRO-ILIACA,1,"7,77","7,77","0,00","0,00","7,77",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406008,RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,50,"6,50","325,00","0,00","0,00","325,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406009,RADIOGRAFIA DE BACIA,10,"7,77","77,70","0,00","0,00","77,70",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406010,RADIOGRAFIA DE CALCANEO,15,"6,50","97,50","0,00","0,00","97,50",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406011,RADIOGRAFIA DE COXA,8,"8,94","71,52","0,00","0,00","71,52",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406012,RADIOGRAFIA DE JOELHO (AP + LATERAL),50,"6,78","339,00","0,00","0,00","339,00",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406013,RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),10,"7,16","71,60","0,00","0,00","71,60",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406015,RADIOGRAFIA DE PE / DEDOS DO PE,30,"6,78","203,40","0,00","0,00","203,40",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,020406016,RADIOGRAFIA DE PERNA,15,"8,94","134,10","0,00","0,00","134,10",Sub-Grupo,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,021102003,ELETROCARDIOGRAMA,350,"5,15","1.802,50","0,00","0,00","1.802,50",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,030101004,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO ES,8000,"6,30","50.400,00","0,00","0,00","50.400,00",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,030101007,CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,392,"10,00","3.920,00","0,00","0,00","3.920,00",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,030110001,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,16800,"0,63","10.584,00","0,00","0,00","10.584,00",Proced.,202506,0090301,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO
MAC,010101002,ATIVIDADE EDUCATIVA / ORIENTACAO EM GRUPO NA ATENCAO ESPE,50,"2,70","135,00","0,00","0,00","135,00",Proced.,202506,0100587,UPA JURUNAS
MAC,020201002,DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,50,"2,01","100,50","0,00","0,00","100,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201012,DOSAGEM DE ACIDO URICO,50,"1,85","92,50","0,00","0,00","92,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201018,DOSAGEM DE AMILASE,250,"2,25","562,50","0,00","0,00","562,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201020,DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,250,"2,01","502,50","0,00","0,00","502,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201021,DOSAGEM DE CALCIO,100,"1,85","185,00","0,00","0,00","185,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201027,DOSAGEM DE COLESTEROL HDL,50,"3,51","175,50","0,00","0,00","175,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201028,DOSAGEM DE COLESTEROL LDL,50,"3,51","175,50","0,00","0,00","175,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201029,DOSAGEM DE COLESTEROL TOTAL,100,"1,85","185,00","0,00","0,00","185,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201031,DOSAGEM DE CREATININA,800,"1,85","1.480,00","0,00","0,00","1.480,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201032,DOSAGEM DE CREATINOFOSFOQUINASE (CPK),50,"3,68","184,00","0,00","0,00","184,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201033,DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,200,"4,12","824,00","0,00","0,00","824,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201036,DOSAGEM DE DESIDROGENASE LATICA,30,"3,68","110,40","0,00","0,00","110,40",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201038,DOSAGEM DE FERRITINA,30,"15,59","467,70","0,00","0,00","467,70",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201039,DOSAGEM DE FERRO SERICO,30,"3,51","105,30","0,00","0,00","105,30",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201042,DOSAGEM DE FOSFATASE ALCALINA,100,"2,01","201,00","0,00","0,00","201,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201043,DOSAGEM DE FOSFORO,60,"1,85","111,00","0,00","0,00","111,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201046,DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),150,"3,51","526,50","0,00","0,00","526,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201047,DOSAGEM DE GLICOSE,150,"1,85","277,50","0,00","0,00","277,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201050,DOSAGEM DE HEMOGLOBINA GLICOSILADA,50,"7,86","393,00","0,00","0,00","393,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201053,DOSAGEM DE LACTATO,50,"3,68","184,00","0,00","0,00","184,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201055,DOSAGEM DE LIPASE,150,"2,25","337,50","0,00","0,00","337,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201056,DOSAGEM DE MAGNESIO,50,"2,01","100,50","0,00","0,00","100,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201060,DOSAGEM DE POTASSIO,250,"1,85","462,50","0,00","0,00","462,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201061,DOSAGEM DE PROTEINAS TOTAIS,50,"1,40","70,00","0,00","0,00","70,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201062,DOSAGEM DE PROTEINAS TOTAIS E FRACOES,50,"1,85","92,50","0,00","0,00","92,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201063,DOSAGEM DE SODIO,300,"1,85","555,00","0,00","0,00","555,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201064,DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),500,"2,01","1.005,00","0,00","0,00","1.005,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201065,DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),500,"2,01","1.005,00","0,00","0,00","1.005,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201067,DOSAGEM DE TRIGLICERIDEOS,50,"3,51","175,50","0,00","0,00","175,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201069,DOSAGEM DE UREIA,1000,"1,85","1.850,00","0,00","0,00","1.850,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020201073,GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFIC,400,"15,65","6.260,00","0,00","0,00","6.260,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020202007,DETERMINACAO DE TEMPO DE COAGULACAO,50,"2,73","136,50","0,00","0,00","136,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020202009,DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,30,"2,73","81,90","0,00","0,00","81,90",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020202013,DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (,50,"5,77","288,50","0,00","0,00","288,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020202014,DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),50,"2,73","136,50","0,00","0,00","136,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020202015,DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),250,"2,73","682,50","0,00","0,00","682,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020202038,HEMOGRAMA COMPLETO,2500,"4,11","10.275,00","0,00","0,00","10.275,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020202049,PROVA DE RETRACAO DO COAGULO,50,"2,73","136,50","0,00","0,00","136,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203004,DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),80,"65,00","5.200,00","0,00","0,00","5.200,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203007,DETERMINACAO DE FATOR REUMATOIDE,50,"2,83","141,50","0,00","0,00","141,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203008,DETERMINACAO QUANTITATIVA DE PROTEiNA C REATIVA,400,"9,25","3.700,00","0,00","0,00","3.700,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203020,DOSAGEM DE PROTEINA C REATIVA,800,"2,83","2.264,00","0,00","0,00","2.264,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203047,PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),10,"2,83","28,30","0,00","0,00","28,30",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203064,PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPA,50,"18,55","927,50","0,00","0,00","927,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203067,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI,50,"18,55","927,50","0,00","0,00","927,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203078,PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL,10,"18,55","185,50","0,00","0,00","185,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203097,PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B,50,"18,55","927,50","0,00","0,00","927,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203111,TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,50,"2,83","141,50","0,00","0,00","141,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020203120,DOSAGEM DE TROPONINA,200,"9,00","1.800,00","0,00","0,00","1.800,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020205001,"ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA U",220,"3,70","814,00","0,00","0,00","814,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020205002,CLEARANCE DE CREATININA,100,"3,51","351,00","0,00","0,00","351,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020205004,CLEARANCE DE UREIA,20,"3,51","70,20","0,00","0,00","70,20",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020205009,DOSAGEM DE MICROALBUMINA NA URINA,50,"8,12","406,00","0,00","0,00","406,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020206021,"DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",60,"7,85","471,00","0,00","0,00","471,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401003,RADIOGRAFIA BILATERAL DE ORBITAS (PA + OBLIQUAS + HIRTZ),60,"8,38","502,80","0,00","0,00","502,80",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401004,RADIOGRAFIA DE ARCADA ZIGOMATICO-MALAR (AP+ OBLIQUAS),50,"6,96","348,00","0,00","0,00","348,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401005,RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,50,"8,38","419,00","0,00","0,00","419,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401006,RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),50,"6,88","344,00","0,00","0,00","344,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401007,RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLiQUA / BRETTON +,100,"9,15","915,00","0,00","0,00","915,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401008,RADIOGRAFIA DE CRANIO (PA + LATERAL),100,"7,52","752,00","0,00","0,00","752,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401009,RADIOGRAFIA DE LARINGE,80,"5,74","459,20","0,00","0,00","459,20",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401010,RADIOGRAFIA DE MASTOIDE / ROCHEDOS (BILATERAL),80,"9,03","722,40","0,00","0,00","722,40",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401011,RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),80,"7,20","576,00","0,00","0,00","576,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401012,RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),100,"8,38","838,00","0,00","0,00","838,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401013,RADIOGRAFIA DE REGIAO ORBITARIA (LOCALIZACAO DE CORPO EST,80,"7,98","638,40","0,00","0,00","638,40",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401014,RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),100,"7,32","732,00","0,00","0,00","732,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401016,RADIOGRAFIA OCLUSAL,60,"3,51","210,60","0,00","0,00","210,60",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020401020,TELERADIOGRAFIA COM TRACADOS E SEM TRACADOS,20,"6,44","128,80","0,00","0,00","128,80",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402003,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQ,100,"8,33","833,00","0,00","0,00","833,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402004,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXA,250,"8,19","2.047,50","0,00","0,00","2.047,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402005,RADIOGRAFIA DE COLUNA CERVICAL FUNCIONAL / DINAMICA,100,"10,29","1.029,00","0,00","0,00","1.029,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402006,RADIOGRAFIA DE COLUNA LOMBO-SACRA,70,"10,96","767,20","0,00","0,00","767,20",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402007,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),100,"14,90","1.490,00","0,00","0,00","1.490,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402008,RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,90,"16,88","1.519,20","0,00","0,00","1.519,20",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),90,"9,16","824,40","0,00","0,00","824,40",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402010,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,100,"9,73","973,00","0,00","0,00","973,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402011,RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,20,"15,58","311,60","0,00","0,00","311,60",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020402012,RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,50,"7,80","390,00","0,00","0,00","390,00",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020403007,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),50,"8,37","418,50","0,00","0,00","418,50",Sub-Grupo,202506,0100587,UPA JURUNAS
MAC,020403008,RADIOGRAFIA DE ESOFAGO,50,"19,24","962,00","0,00","0,00","962,00",Sub-Grupo,202506,0100587,UPA JURUNAS
